locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00865,R7A2020_00865,0,187212,187460,-1,560,0.0469483568075117,249,10,hypothetical protein
R7A2020_00870,R7A2020_00870,0,187574,188044,1,844,0.0448877805486284,471,18,Lrp/AsnC family transcriptional regulator
R7A2020_00875,dut,0,188141,188626,1,0,0,486,0,dUTP diphosphatase
R7A2020_00880,R7A2020_00880,0,188626,189285,1,791,0.0463458110516934,660,26,HAD family phosphatase
R7A2020_00885,R7A2020_00885,0,189357,190211,1,769,0.0384615384615385,855,28,hypothetical protein
R7A2020_00890,R7A2020_00890,0,190285,191088,1,634,0.0307017543859649,804,21,oxaloacetate decarboxylase
R7A2020_00895,R7A2020_00895,0,191116,191814,-1,1552,0.0503355704697987,699,30,sulfate transporter family protein
R7A2020_00900,R7A2020_00900,0,191909,192811,-1,2728,0.0690104166666667,903,53,EamA family transporter
R7A2020_00905,R7A2020_00905,0,193058,194050,1,1432,0.042603550295858,993,36,adenosine kinase
R7A2020_00910,R7A2020_00910,0,194471,195163,1,1417,0.0661016949152542,693,39,DUF2384 domain-containing protein
R7A2020_00915,R7A2020_00915,0,195217,196302,-1,1511,0.0432900432900433,1086,40,sensor domain-containing diguanylate cyclase
R7A2020_00920,R7A2020_00920,0,196481,198760,-1,5164,0.0619195046439628,2280,120,NADP-dependent malic enzyme
R7A2020_00925,mutS,0,198975,201704,1,5724,0.0564411891426109,2730,131,DNA mismatch repair protein MutS
R7A2020_00930,R7A2020_00930,0,201705,202550,-1,2816,0.0763888888888889,846,55,aldo/keto reductase
R7A2020_00935,R7A2020_00935,0,202640,203032,-1,1037,0.0597014925373134,393,20,DUF305 domain-containing protein
R7A2020_00940,R7A2020_00940,0,203076,205595,-1,8203,0.0667600373482726,2520,143,heavy metal translocating P-type ATPase
R7A2020_00945,R7A2020_00945,0,206014,206811,1,1135,0.0323529411764706,798,22,glycosyltransferase family 25 protein
R7A2020_00950,R7A2020_00950,0,206902,209703,1,557,0.0054575986565911,2802,13,[protein-PII] uridylyltransferase
R7A2020_00955,murJ,0,209750,211330,1,0,0,1581,0,murein biosynthesis integral membrane protein MurJ
R7A2020_00960,R7A2020_00960,0,211496,212026,1,250,0.0309734513274336,531,14,polysaccharide biosynthesis protein
R7A2020_00965,R7A2020_00965,0,212027,213328,1,1465,0.04516711833785,1302,50,glycosyltransferase
R7A2020_00970,trpS,0,213480,214547,1,0,0,1068,0,tryptophan--tRNA ligase
R7A2020_00975,R7A2020_00975,0,214842,215333,1,906,0.0572792362768496,492,24,universal stress protein
R7A2020_00980,R7A2020_00980,0,215611,216180,1,3,0.00206185567010309,570,1,NifU family protein
R7A2020_00985,R7A2020_00985,0,216334,216951,-1,686,0.0360531309297913,618,19,L,D-transpeptidase
R7A2020_00990,cueR,0,217176,217598,1,304,0.0222222222222222,423,8,Cu(I)-responsive transcriptional regulator
R7A2020_00995,R7A2020_00995,0,217767,218099,1,1090,0.0598591549295775,333,17,hypothetical protein
R7A2020_01000,R7A2020_01000,0,218898,219065,1,260,0.0416666666666667,168,6,hypothetical protein
R7A2020_01005,R7A2020_01005,0,219134,219307,-1,26,0.0201342281879195,174,3,hypothetical protein
R7A2020_01010,R7A2020_01010,0,219435,219935,1,172,0.0211267605633803,501,9,MmcB family DNA repair protein
R7A2020_01015,nhaA,0,219958,221154,-1,1767,0.0382728164867517,1197,39,Na+/H+ antiporter NhaA
R7A2020_01020,R7A2020_01020,0,221399,221935,-1,382,0.00218340611353712,537,1,ActR/PrrA/RegA family redox response regulator transcription factor
R7A2020_01025,R7A2020_01025,0,222027,223358,-1,1346,0.0361871138570168,1332,41,ActS/PrrB/RegB family redox-sensitive histidine kinase
R7A2020_01030,hrpB,0,223385,225847,-1,4920,0.0501432664756447,2463,105,ATP-dependent helicase HrpB
R7A2020_01035,R7A2020_01035,0,225895,226782,-1,408,0.037037037037037,888,28,DMT family transporter
R7A2020_01040,R7A2020_01040,0,226811,227500,1,1773,0.0545144804088586,690,32,PIG-L family deacetylase
R7A2020_01045,R7A2020_01045,0,227786,229117,1,860,0.029126213592233,1332,33,carbohydrate ABC transporter substrate-binding protein
R7A2020_01050,R7A2020_01050,0,229228,230175,1,907,0.0384138785625774,948,31,sugar ABC transporter permease
R7A2020_01055,R7A2020_01055,0,230172,231122,1,1118,0.0370828182941904,951,30,carbohydrate ABC transporter permease
R7A2020_01060,R7A2020_01060,0,231125,231325,1,808,0.064327485380117,201,11,hypothetical protein
R7A2020_01065,R7A2020_01065,0,231328,232440,1,1618,0.0517423442449842,1113,49,ABC transporter ATP-binding protein
R7A2020_01070,R7A2020_01070,0,232433,233446,1,1141,0.0405561993047509,1014,35,ABC transporter ATP-binding protein
R7A2020_01075,R7A2020_01075,0,233516,235159,1,3131,0.0486409155937053,1644,68,DAK2 domain-containing protein
R7A2020_01080,dhaL,0,235232,235834,1,1730,0.0584795321637427,603,30,dihydroxyacetone kinase subunit L
R7A2020_01085,R7A2020_01085,0,235831,236220,1,157,0.0301204819277108,390,10,PTS-dependent dihydroxyacetone kinase phosphotransferase subunit DhaM
R7A2020_01090,R7A2020_01090,0,236241,236543,1,598,0.0426356589147287,303,11,HPr family phosphocarrier protein
R7A2020_01095,ptsP,0,236585,238159,1,2630,0.0529850746268657,1575,71,phosphoenolpyruvate--protein phosphotransferase
R7A2020_01100,R7A2020_01100,0,238169,238594,1,426,0.0275482093663912,426,10,hypothetical protein
R7A2020_01105,dhaK,0,238626,239612,1,2432,0.0380952380952381,987,32,dihydroxyacetone kinase subunit DhaK
R7A2020_01110,R7A2020_01110,0,240212,242119,1,3101,0.0474430067775724,1908,77,propionyl-CoA synthetase
R7A2020_01115,R7A2020_01115,0,242357,243439,1,2211,0.0608034744842562,1083,56,acyltransferase
R7A2020_01120,R7A2020_01120,0,243607,244239,-1,911,0.0612244897959184,633,33,class I SAM-dependent methyltransferase
R7A2020_01125,R7A2020_01125,0,244312,244758,-1,393,0.047244094488189,447,18,nuclear transport factor 2 family protein
R7A2020_01130,R7A2020_01130,0,244841,245443,-1,385,0.0253411306042885,603,13,NADPH-dependent F420 reductase
R7A2020_01135,R7A2020_01135,0,245475,246227,-1,320,0.0249609984399376,753,16,glucose 1-dehydrogenase
R7A2020_01140,R7A2020_01140,0,246276,247010,-1,1536,0.0431309904153355,735,27,SDR family oxidoreductase
R7A2020_01145,R7A2020_01145,0,247301,248191,1,1266,0.0435356200527705,891,33,LysR family transcriptional regulator
R7A2020_01150,R7A2020_01150,0,248281,250668,-1,0,0,2388,0,polysaccharide biosynthesis tyrosine autokinase
R7A2020_01155,R7A2020_01155,0,250953,251849,-1,330,0.0261780104712042,897,20,UTP--glucose-1-phosphate uridylyltransferase
R7A2020_01160,R7A2020_01160,0,251924,252892,-1,22,0.00121212121212121,969,1,glycosyltransferase family 2 protein
R7A2020_01165,R7A2020_01165,0,252882,253832,-1,6,0.00123609394313968,951,1,glycosyltransferase family 2 protein
R7A2020_01170,R7A2020_01170,0,253832,254821,-1,932,0.0296912114014252,990,25,glycosyltransferase family 2 protein
R7A2020_01175,R7A2020_01175,0,254838,256010,-1,0,0,1173,0,glycosyltransferase family 4 protein
R7A2020_01180,R7A2020_01180,0,256198,257694,1,0,0,1497,0,lipopolysaccharide biosynthesis protein
R7A2020_01185,R7A2020_01185,0,257748,258770,1,1655,0.0413793103448276,1023,36,phosphoribosyltransferase
R7A2020_01190,R7A2020_01190,0,258794,259873,-1,6,0.00326797385620915,1080,3,glycosyltransferase family 4 protein
R7A2020_01195,R7A2020_01195,0,259940,260389,-1,452,0.0287206266318538,450,11,hypothetical protein
R7A2020_01200,R7A2020_01200,0,260403,261845,-1,1954,0.0505297473512632,1443,62,GMC family oxidoreductase
R7A2020_01205,R7A2020_01205,0,261910,263241,-1,101,0.00441306266548985,1332,5,UDP-glucose/GDP-mannose dehydrogenase family protein
