locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_02850,truA,0,602637,603383,1,25,0.00157232704402516,747,1,tRNA pseudouridine(38-40) synthase TruA
R7A2020_02860,dapE,0,604060,605253,-1,4,0.00196850393700787,1194,2,succinyl-diaminopimelate desuccinylase
R7A2020_02885,dapD,0,607935,608789,-1,0,0,855,0,2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
R7A2020_02960,argB,0,620447,621340,-1,12,0.0026281208935611,894,2,acetylglutamate kinase
R7A2020_03005,R7A2020_03005,0,629720,630379,-1,0,0,660,0,YihA family ribosome biogenesis GTP-binding protein
R7A2020_03020,yidC,0,632207,634018,-1,0,0,1812,0,membrane protein insertase YidC
R7A2020_03025,R7A2020_03025,0,634033,634386,-1,0,0,354,0,ribonuclease P protein component
R7A2020_03040,R7A2020_03040,0,636580,636656,1,0,0,77,0,
R7A2020_03160,R7A2020_03160,0,660869,661696,1,0,0,828,0,ferredoxin--NADP reductase
R7A2020_03260,R7A2020_03260,0,684548,685225,-1,7,0.00519031141868512,678,3,ribulose-phosphate 3-epimerase
R7A2020_03275,dnaK,0,691750,693666,1,0,0,1917,0,molecular chaperone DnaK
R7A2020_03280,dnaJ,0,693890,695020,1,0,0,1131,0,molecular chaperone DnaJ
R7A2020_03360,gshB,0,709147,710088,1,1,0.00124843945068664,942,1,glutathione synthase
R7A2020_03470,R7A2020_03470,0,732469,732553,-1,0,0,85,0,
R7A2020_03485,R7A2020_03485,0,734174,736075,-1,7,0.000618429189857761,1902,1,ABC transporter ATP-binding protein
R7A2020_03535,R7A2020_03535,0,744048,744236,1,0,0,189,0,hypothetical protein
R7A2020_03640,R7A2020_03640,0,762114,762458,1,1,0.00340136054421769,345,1,antibiotic biosynthesis monooxygenase
R7A2020_03875,R7A2020_03875,0,806295,807593,1,10,0.00180831826401447,1299,2,ATP-binding protein
R7A2020_03880,R7A2020_03880,0,807772,808245,1,6,0.00495049504950495,474,2,RloB domain-containing protein
R7A2020_03905,R7A2020_03905,0,812791,813132,1,0,0,342,0,hypothetical protein
R7A2020_03950,R7A2020_03950,0,822714,822929,-1,0,0,216,0,hypothetical protein
R7A2020_04040,dnaQ,0,838929,839651,-1,0,0,723,0,DNA polymerase III subunit epsilon
R7A2020_04045,R7A2020_04045,0,839729,840322,-1,0,0,594,0,dephospho-CoA kinase
R7A2020_04065,R7A2020_04065,0,843298,844329,1,0,0,1032,0,uroporphyrinogen decarboxylase
R7A2020_04070,hemJ,0,844329,844865,1,1,0.00218340611353712,537,1,protoporphyrinogen oxidase HemJ
R7A2020_04075,rho,0,845039,846295,1,0,0,1257,0,transcription termination factor Rho
R7A2020_04100,R7A2020_04100,0,852872,853669,1,0,0,798,0,ParA family protein
R7A2020_04105,R7A2020_04105,0,853749,854636,1,1,0.00132275132275132,888,1,ParB/RepB/Spo0J family partition protein
R7A2020_04115,R7A2020_04115,0,855519,856562,-1,0,0,1044,0,DNA polymerase III subunit delta
R7A2020_04210,R7A2020_04210,0,888535,889035,1,9,0.00469483568075117,501,2,phage tail protein
R7A2020_04255,R7A2020_04255,0,895705,895779,-1,0,0,75,0,
R7A2020_04385,R7A2020_04385,0,918997,919452,-1,3,0.0051413881748072,456,2,winged helix-turn-helix transcriptional regulator
R7A2020_04410,R7A2020_04410,0,923882,924916,1,0,0,1035,0,aspartate-semialdehyde dehydrogenase
R7A2020_04465,ffh,0,930959,932557,-1,0,0,1599,0,signal recognition particle protein
R7A2020_04505,R7A2020_04505,0,938992,940215,-1,0,0,1224,0,argininosuccinate synthase
R7A2020_04545,R7A2020_04545,0,947669,948172,-1,2,0.00233100233100233,504,1,hypothetical protein
R7A2020_04620,acnA,0,959974,962664,-1,0,0,2691,0,aconitate hydratase AcnA
R7A2020_04675,ftsY,0,969491,971320,-1,66,0.0044987146529563,1830,7,signal recognition particle-docking protein FtsY
R7A2020_04685,R7A2020_04685,0,972673,973557,-1,0,0,885,0,diaminopimelate epimerase
R7A2020_04720,mdh,0,978502,979470,1,0,0,969,0,malate dehydrogenase
R7A2020_04725,sucC,0,979521,980714,1,4,0.00196850393700787,1194,2,ADP-forming succinate--CoA ligase subunit beta
R7A2020_04740,sucD,0,981603,982505,1,0,0,903,0,succinate--CoA ligase subunit alpha
R7A2020_04745,R7A2020_04745,0,982643,985630,1,0,0,2988,0,2-oxoglutarate dehydrogenase E1 component
R7A2020_04750,odhB,0,985673,986947,1,0,0,1275,0,2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase
R7A2020_04770,R7A2020_04770,0,989204,990610,1,1,0.000835421888053467,1407,1,dihydrolipoyl dehydrogenase
R7A2020_04795,rimM,0,993945,994544,1,1,0.00196078431372549,600,1,ribosome maturation factor RimM
R7A2020_04800,trmD,0,994541,995239,1,0,0,699,0,tRNA (guanosine(37)-N1)-methyltransferase TrmD
R7A2020_04810,rplS,0,996300,996845,1,1,0.0021505376344086,546,1,50S ribosomal protein L19
R7A2020_04865,sdhC,0,1006497,1006916,1,7,0.00560224089635854,420,2,succinate dehydrogenase, cytochrome b556 subunit
R7A2020_04875,R7A2020_04875,0,1007319,1009154,1,0,0,1836,0,succinate dehydrogenase flavoprotein subunit
R7A2020_04885,R7A2020_04885,0,1009594,1010373,1,2,0.00150829562594268,780,1,succinate dehydrogenase iron-sulfur subunit
R7A2020_04895,R7A2020_04895,0,1010783,1011256,1,2,0.00495049504950495,474,2,hypothetical protein
R7A2020_04930,R7A2020_04930,0,1016088,1017347,-1,0,0,1260,0,ubiquinone biosynthesis hydroxylase
R7A2020_04940,R7A2020_04940,0,1018629,1018967,1,1,0.00344827586206897,339,1,P-II family nitrogen regulator
R7A2020_04960,R7A2020_04960,0,1021653,1024316,1,7,0.000441501103752759,2664,1,DNA translocase FtsK
R7A2020_04965,R7A2020_04965,0,1024452,1025132,1,0,0,681,0,outer membrane lipoprotein carrier protein LolA
R7A2020_04980,R7A2020_04980,0,1026934,1027617,-1,2,0.00171821305841924,684,1,response regulator transcription factor
R7A2020_05020,R7A2020_05020,0,1031762,1032793,-1,15,0.00569476082004556,1032,5,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
R7A2020_05025,tsaD,0,1032790,1033878,-1,0,0,1089,0,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
R7A2020_05030,hemC,0,1034032,1034958,1,0,0,927,0,hydroxymethylbilane synthase
R7A2020_05035,R7A2020_05035,0,1034961,1035677,1,0,0,717,0,uroporphyrinogen-III synthase
R7A2020_05350,R7A2020_05350,0,1099380,1100024,-1,0,0,645,0,carbonic anhydrase
R7A2020_05395,ppa,0,1106269,1106802,1,0,0,534,0,inorganic diphosphatase
R7A2020_05490,R7A2020_05490,0,1130472,1130693,1,6,0.00529100529100529,222,1,DUF1674 domain-containing protein
R7A2020_05565,R7A2020_05565,0,1147068,1149695,1,0,0,2628,0,leucine--tRNA ligase
R7A2020_05570,R7A2020_05570,0,1149682,1150251,1,0,0,570,0,hypothetical protein
R7A2020_05585,R7A2020_05585,0,1153920,1156103,1,0,0,2184,0,primosomal protein N'
R7A2020_05600,R7A2020_05600,0,1157669,1158229,1,0,0,561,0,F0F1 ATP synthase subunit delta
R7A2020_05605,R7A2020_05605,0,1158229,1159758,1,0,0,1530,0,F0F1 ATP synthase subunit alpha
R7A2020_05610,R7A2020_05610,0,1159791,1160675,1,0,0,885,0,F0F1 ATP synthase subunit gamma
R7A2020_05615,atpD,0,1160746,1162326,1,0,0,1581,0,F0F1 ATP synthase subunit beta
R7A2020_05620,R7A2020_05620,0,1162426,1162833,1,6,0.0028735632183908,408,1,F0F1 ATP synthase subunit epsilon
R7A2020_05650,R7A2020_05650,0,1169135,1169812,1,0,0,678,0,hypothetical protein
R7A2020_05665,R7A2020_05665,0,1174346,1174435,-1,0,0,90,0,
R7A2020_05675,rpmA,0,1175621,1175890,1,0,0,270,0,50S ribosomal protein L27
R7A2020_05695,obgE,0,1178175,1179206,1,0,0,1032,0,GTPase ObgE
R7A2020_05710,R7A2020_05710,0,1181840,1182472,1,0,0,633,0,nicotinate-nucleotide adenylyltransferase
R7A2020_05740,R7A2020_05740,0,1187542,1188873,1,24,0.00176522506619594,1332,2,S41 family peptidase
R7A2020_05870,R7A2020_05870,0,1216438,1216698,1,0,0,261,0,DUF2312 domain-containing protein
R7A2020_05925,ssrS,0,1223153,1223308,1,0,0,156,0,
R7A2020_05980,R7A2020_05980,0,1229868,1230497,1,3,0.00186567164179104,630,1,TetR/AcrR family transcriptional regulator
R7A2020_05985,rpmE,0,1230702,1230923,-1,3,0.00529100529100529,222,1,50S ribosomal protein L31
R7A2020_06030,R7A2020_06030,0,1240891,1241691,-1,0,0,801,0,inositol monophosphatase
R7A2020_06050,R7A2020_06050,0,1244393,1245433,-1,9,0.00338983050847458,1041,3,sel1 repeat family protein
R7A2020_06055,R7A2020_06055,0,1245435,1246082,-1,3,0.00543478260869565,648,3,thiamine phosphate synthase
R7A2020_06090,R7A2020_06090,0,1251081,1251614,1,16,0.0043956043956044,534,2,DUF1465 family protein
R7A2020_06135,tolQ,0,1257949,1258659,1,0,0,711,0,protein TolQ
R7A2020_06140,tolR,0,1258670,1259122,1,0,0,453,0,protein TolR
R7A2020_06145,R7A2020_06145,0,1259130,1260287,1,0,0,1158,0,TonB family protein
R7A2020_06150,tolB,0,1260330,1261640,1,0,0,1311,0,Tol-Pal system protein TolB
R7A2020_06155,pal,0,1261875,1262381,1,0,0,507,0,peptidoglycan-associated lipoprotein Pal
R7A2020_06165,tilS,0,1263763,1265127,1,6,0.000861326442721792,1365,1,tRNA lysidine(34) synthetase TilS
R7A2020_06170,R7A2020_06170,0,1265250,1267178,1,0,0,1929,0,ATP-dependent metallopeptidase FtsH/Yme1/Tma family protein
R7A2020_06185,R7A2020_06185,0,1269241,1270593,1,0,0,1353,0,phosphoglucosamine mutase
R7A2020_06200,R7A2020_06200,0,1272893,1274068,1,25,0.004995004995005,1176,5,phosphoserine transaminase
R7A2020_06215,R7A2020_06215,0,1276913,1278211,1,0,0,1299,0,adenylosuccinate synthase
R7A2020_06225,R7A2020_06225,0,1280049,1280339,-1,0,0,291,0,post-segregation antitoxin CcdA
R7A2020_06235,R7A2020_06235,0,1282165,1282809,-1,0,0,645,0,thiamine diphosphokinase
R7A2020_06280,R7A2020_06280,0,1292071,1292652,-1,0,0,582,0,CarD family transcriptional regulator
R7A2020_06285,R7A2020_06285,0,1293022,1293360,-1,0,0,339,0,ferredoxin family protein
R7A2020_06400,R7A2020_06400,0,1320616,1321041,1,19,0.00550964187327824,426,2,nuclear transport factor 2 family protein
R7A2020_06415,R7A2020_06415,0,1322435,1322923,1,0,0,489,0,DUF1036 domain-containing protein
R7A2020_06515,R7A2020_06515,0,1337291,1337470,1,0,0,180,0,YdcH family protein
R7A2020_06520,ispG,0,1337789,1339042,1,0,0,1254,0,flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase
R7A2020_06565,R7A2020_06565,0,1346669,1347586,-1,6,0.00383631713554987,918,3,polyprenyl synthetase family protein
R7A2020_06575,R7A2020_06575,0,1348567,1348749,1,0,0,183,0,50S ribosomal protein L32
R7A2020_06645,R7A2020_06645,0,1357202,1357894,1,0,0,693,0,DUF1013 domain-containing protein
R7A2020_06710,tkt,0,1369276,1371267,-1,0,0,1992,0,transketolase
R7A2020_06830,phoB,0,1392094,1392783,1,0,0,690,0,phosphate regulon transcriptional regulatory protein PhoB
R7A2020_06880,R7A2020_06880,0,1401869,1402033,-1,0,0,165,0,DUF1328 domain-containing protein
R7A2020_06900,R7A2020_06900,0,1404159,1404608,-1,5,0.00522193211488251,450,2,response regulator
R7A2020_07360,R7A2020_07360,0,1505443,1505519,-1,0,0,77,0,
R7A2020_07390,R7A2020_07390,0,1511244,1512194,-1,0,0,951,0,acetyl-CoA carboxylase carboxyltransferase subunit alpha
R7A2020_07440,cobS,0,1520012,1520998,1,0,0,987,0,cobaltochelatase subunit CobS
R7A2020_07450,cobT,0,1521473,1523371,1,0,0,1899,0,cobaltochelatase subunit CobT
R7A2020_07490,rpmB,0,1528922,1529218,-1,0,0,297,0,50S ribosomal protein L28
R7A2020_07540,metW,0,1537366,1537980,-1,13,0.00190839694656489,615,1,methionine biosynthesis protein MetW
R7A2020_07545,R7A2020_07545,0,1538039,1539208,-1,3,0.00100502512562814,1170,1,homoserine O-acetyltransferase
R7A2020_07585,R7A2020_07585,0,1546019,1546807,-1,0,0,789,0,1-acyl-sn-glycerol-3-phosphate acyltransferase
R7A2020_07675,argH,0,1561778,1563178,-1,0,0,1401,0,argininosuccinate lyase
R7A2020_07710,R7A2020_07710,0,1571192,1572274,-1,21,0.00325732899022801,1083,3,ABC transporter ATP-binding protein
R7A2020_07715,R7A2020_07715,0,1572271,1573851,-1,4,0.00223214285714286,1581,3,iron ABC transporter permease
R7A2020_07720,R7A2020_07720,0,1574027,1575034,-1,2,0.00233100233100233,1008,2,iron ABC transporter substrate-binding protein
R7A2020_07745,R7A2020_07745,0,1579674,1580603,-1,4,0.00126422250316056,930,1,electron transfer flavoprotein subunit alpha/FixB family protein
R7A2020_07750,R7A2020_07750,0,1580628,1581377,-1,27,0.00156739811912226,750,1,electron transfer flavoprotein subunit beta/FixA family protein
R7A2020_07800,R7A2020_07800,0,1588630,1589148,-1,2,0.00225733634311512,519,1,disulfide bond formation protein B
R7A2020_07810,R7A2020_07810,0,1590040,1590124,1,0,0,85,0,
R7A2020_07835,secA,0,1595058,1597790,-1,0,0,2733,0,preprotein translocase subunit SecA
R7A2020_07885,R7A2020_07885,0,1605683,1606558,-1,0,0,876,0,methyltransferase domain-containing protein
R7A2020_07935,R7A2020_07935,0,1613087,1613836,-1,0,0,750,0,bifunctional 3-demethylubiquinone 3-O-methyltransferase/2-octaprenyl-6-hydroxy phenol methylase
R7A2020_07955,R7A2020_07955,0,1617211,1618464,1,4,0.000937207122774133,1254,1,aspartate kinase
R7A2020_07960,ptsP,0,1618546,1620816,1,11,0.00207146556188503,2271,4,phosphoenolpyruvate--protein phosphotransferase
R7A2020_07965,prfA,0,1620827,1621906,1,0,0,1080,0,peptide chain release factor 1
R7A2020_07970,prmC,0,1621899,1622771,1,7,0.00403768506056528,873,3,peptide chain release factor N(5)-glutamine methyltransferase
R7A2020_08005,R7A2020_08005,0,1631315,1633285,-1,2,0.000596658711217184,1971,1,M23 family metallopeptidase
R7A2020_08015,R7A2020_08015,0,1634058,1635546,1,2,0.0015785319652723,1489,2,
R7A2020_08020,R7A2020_08020,0,1635833,1635909,1,0,0,77,0,
R7A2020_08025,R7A2020_08025,0,1635960,1636035,1,0,0,76,0,
R7A2020_08030,R7A2020_08030,0,1636457,1639312,1,8,0.00205846027171676,2856,5,
R7A2020_08035,rrf,0,1639463,1639577,1,0,0,115,0,
R7A2020_08045,R7A2020_08045,0,1640413,1640679,1,1,0.0043859649122807,267,1,type II toxin-antitoxin system ParD family antitoxin
R7A2020_08055,R7A2020_08055,0,1641568,1643056,1,3,0.0015785319652723,1489,2,
R7A2020_08065,R7A2020_08065,0,1643470,1643545,1,0,0,76,0,
R7A2020_08070,R7A2020_08070,0,1643967,1646822,1,14,0.0016467682173734,2856,4,
R7A2020_08075,rrf,0,1646973,1647087,1,0,0,115,0,
R7A2020_08080,R7A2020_08080,0,1647355,1647431,1,0,0,77,0,
R7A2020_08530,R7A2020_08530,0,1744984,1745604,1,0,0,621,0,ribonuclease D
R7A2020_08540,R7A2020_08540,0,1746005,1746259,1,0,0,255,0,GlsB/YeaQ/YmgE family stress response membrane protein
R7A2020_08545,R7A2020_08545,0,1746285,1746431,1,0,0,147,0,hypothetical protein
R7A2020_08775,R7A2020_08775,0,1807585,1807800,-1,15,0.00540540540540541,216,1,hypothetical protein
R7A2020_08825,grpE,0,1816867,1817499,1,0,0,633,0,nucleotide exchange factor GrpE
R7A2020_08855,R7A2020_08855,0,1823240,1823746,-1,6,0.00231481481481481,507,1,signal peptidase II
R7A2020_08895,R7A2020_08895,0,1828832,1829116,-1,0,0,285,0,integration host factor subunit beta
R7A2020_08905,R7A2020_08905,0,1830513,1831226,1,0,0,714,0,LPS export ABC transporter periplasmic protein LptC
R7A2020_08910,R7A2020_08910,0,1831213,1831812,1,0,0,600,0,LPS ABC transporter substrate-binding protein LptA
R7A2020_08915,lptB,0,1831812,1832630,1,11,0.00143266475644699,819,1,LPS export ABC transporter ATP-binding protein
R7A2020_08930,ptsN,0,1835321,1835785,1,12,0.00505050505050505,465,2,PTS IIA-like nitrogen regulatory protein PtsN
R7A2020_09040,coaBC,0,1852852,1854096,-1,0,0,1245,0,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC
R7A2020_09045,ubiB,0,1854413,1855987,-1,1,0.000746268656716418,1575,1,2-polyprenylphenol 6-hydroxylase
R7A2020_09050,ubiE,0,1856055,1856831,-1,0,0,777,0,bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE
R7A2020_09130,R7A2020_09130,0,1869879,1869968,1,0,0,90,0,
R7A2020_09225,kdpF,0,1886116,1886205,1,0,0,90,0,K(+)-transporting ATPase subunit F
R7A2020_09280,R7A2020_09280,0,1898165,1898431,-1,1,0.0043859649122807,267,1,30S ribosomal protein S21
R7A2020_09360,R7A2020_09360,0,1911407,1911886,-1,0,0,480,0,MaoC family dehydratase
R7A2020_09565,R7A2020_09565,0,1955052,1955414,-1,1,0.00323624595469256,363,1,response regulator
R7A2020_09615,R7A2020_09615,0,1967578,1969032,1,30,0.00565428109854604,1455,7,glutamate synthase subunit beta
R7A2020_09640,R7A2020_09640,0,1974977,1975978,1,0,0,1002,0,KpsF/GutQ family sugar-phosphate isomerase
R7A2020_09660,R7A2020_09660,0,1979152,1980213,-1,0,0,1062,0,ferrochelatase
R7A2020_09675,R7A2020_09675,0,1983240,1984685,-1,22,0.00569105691056911,1446,7,homospermidine synthase
R7A2020_10180,R7A2020_10180,0,2082332,2083774,1,0,0,1443,0,hypothetical protein
R7A2020_10195,R7A2020_10195,0,2086500,2087696,1,10,0.00490677134445535,1197,5,acyl-CoA dehydrogenase
R7A2020_10420,R7A2020_10420,0,2141791,2141867,-1,0,0,77,0,
R7A2020_10425,R7A2020_10425,0,2142109,2143068,1,0,0,960,0,Gfo/Idh/MocA family oxidoreductase
R7A2020_10430,mnmA,0,2143247,2144437,-1,11,0.000987166831194472,1191,1,tRNA 2-thiouridine(34) synthase MnmA
R7A2020_10435,R7A2020_10435,0,2144725,2145000,1,0,0,276,0,DUF1153 domain-containing protein
R7A2020_10450,R7A2020_10450,0,2146569,2146946,-1,1,0.00309597523219814,378,1,flagellar export protein FliJ
R7A2020_10455,R7A2020_10455,0,2147398,2148093,1,0,0,696,0,response regulator transcription factor
R7A2020_10465,R7A2020_10465,0,2148785,2149414,-1,4,0.00186567164179104,630,1,histidine phosphotransferase
R7A2020_10485,R7A2020_10485,0,2152607,2152951,-1,1,0.00340136054421769,345,1,winged helix-turn-helix transcriptional regulator
R7A2020_10520,R7A2020_10520,0,2157773,2158738,1,6,0.00121654501216545,966,1,metallophosphoesterase
R7A2020_10790,hemF,0,2215927,2216841,-1,0,0,915,0,oxygen-dependent coproporphyrinogen oxidase
R7A2020_10910,R7A2020_10910,0,2236536,2237177,-1,4,0.00183150183150183,642,1,50S ribosomal protein L25/general stress protein Ctc
R7A2020_10945,R7A2020_10945,0,2242664,2243599,-1,0,0,936,0,ribose-phosphate pyrophosphokinase
R7A2020_10965,R7A2020_10965,0,2246506,2247594,-1,3,0.00107874865156419,1089,1,class I SAM-dependent methyltransferase
R7A2020_10970,R7A2020_10970,0,2247591,2248436,-1,0,0,846,0,prolipoprotein diacylglyceryl transferase
R7A2020_10980,R7A2020_10980,0,2249038,2249340,1,0,0,303,0,accessory factor UbiK family protein
R7A2020_10985,R7A2020_10985,0,2249664,2250164,1,2,0.00469483568075117,501,2,hypothetical protein
R7A2020_11010,R7A2020_11010,0,2254738,2255457,-1,0,0,720,0,response regulator transcription factor
R7A2020_11080,R7A2020_11080,0,2261995,2262201,-1,1,0.00564971751412429,207,1,cold-shock protein
R7A2020_11375,greA,0,2324355,2324828,1,4,0.00495049504950495,474,2,transcription elongation factor GreA
R7A2020_11425,trxB,0,2333248,2334222,1,0,0,975,0,thioredoxin-disulfide reductase
R7A2020_11505,R7A2020_11505,0,2350650,2350862,-1,0,0,213,0,cold-shock protein
R7A2020_11565,carB,0,2358869,2362372,-1,0,0,3504,0,carbamoyl-phosphate synthase large subunit
R7A2020_11665,carA,0,2381198,2382403,-1,0,0,1206,0,glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit
