locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_13675,R7A2020_13675,0,2786287,2786610,1,1,0.0036231884057971,324,1,DUF2934 domain-containing protein
R7A2020_14530,R7A2020_14530,0,2948161,2948472,1,1,0.0037593984962406,312,1,Rieske 2Fe-2S domain-containing protein
R7A2020_14715,R7A2020_14715,0,2987448,2987723,1,11,0.00423728813559322,276,1,AbrB/MazE/SpoVT family DNA-binding domain-containing protein
R7A2020_15385,R7A2020_15385,0,3141070,3142836,-1,16,0.00399201596806387,1767,6,AAA family ATPase
R7A2020_15475,R7A2020_15475,0,3162524,3162829,-1,17,0.00383141762452107,306,1,hypothetical protein
R7A2020_16370,R7A2020_16370,0,3343419,3345488,-1,92,0.00454545454545455,2070,8,DUF4445 domain-containing protein
R7A2020_17000,R7A2020_17000,0,3478959,3479762,1,54,0.0043859649122807,804,3,segregation/condensation protein A
R7A2020_17020,tatC,0,3481736,3482611,1,68,0.00402144772117962,876,3,twin-arginine translocase subunit TatC
R7A2020_17115,R7A2020_17115,0,3500465,3501316,-1,44,0.00413793103448276,852,3,hypothetical protein
R7A2020_18060,R7A2020_18060,0,3715236,3716363,-1,67,0.00416666666666667,1128,4,acyltransferase
R7A2020_18690,R7A2020_18690,0,3852751,3853065,-1,1,0.00371747211895911,315,1,hypothetical protein
R7A2020_18795,R7A2020_18795,0,3879492,3880055,-1,116,0.00416666666666667,564,2,DUF3299 domain-containing protein
R7A2020_18970,hspQ,0,3910025,3910348,-1,6,0.0036231884057971,324,1,heat shock protein HspQ
R7A2020_19925,R7A2020_19925,0,4089265,4092219,1,297,0.00437723836052527,2955,11,Rne/Rng family ribonuclease
R7A2020_20585,R7A2020_20585,0,4202798,4203586,-1,98,0.00446428571428571,789,3,glutamate racemase
R7A2020_20930,R7A2020_20930,0,4274611,4276290,-1,76,0.00350140056022409,1680,5,RecQ family ATP-dependent DNA helicase
R7A2020_21295,R7A2020_21295,0,4344718,4345041,-1,6,0.0036231884057971,324,1,integration host factor subunit alpha
R7A2020_21390,R7A2020_21390,0,4361463,4362776,-1,308,0.00447227191413238,1314,5,serine hydroxymethyltransferase
R7A2020_21415,R7A2020_21415,0,4367615,4368130,-1,98,0.00454545454545455,516,2,winged helix DNA-binding protein
R7A2020_22285,R7A2020_22285,0,4546205,4546753,1,2,0.00427350427350427,549,2,DUF805 domain-containing protein
R7A2020_22540,R7A2020_22540,0,4591941,4592234,-1,1,0.00398406374501992,294,1,hypothetical protein
R7A2020_22560,R7A2020_22560,0,4594656,4595885,-1,50,0.00382409177820268,1230,4,acyltransferase
R7A2020_22595,R7A2020_22595,0,4601364,4601678,-1,2,0.00371747211895911,315,1,hypothetical protein
R7A2020_22615,R7A2020_22615,0,4605924,4606202,1,1,0.00418410041841004,279,1,hypothetical protein
R7A2020_23575,R7A2020_23575,0,4772051,4773157,-1,8,0.00424628450106157,1107,4,GNAT family N-acetyltransferase
R7A2020_23580,R7A2020_23580,0,4773366,4774157,-1,88,0.00445103857566766,792,3,anti-sigma factor
R7A2020_23900,R7A2020_23900,0,4843832,4845823,-1,415,0.00413223140495868,1992,7,heme lyase CcmF/NrfE family subunit
R7A2020_24445,R7A2020_24445,0,4966287,4968200,-1,96,0.0042997542997543,1914,7,hypothetical protein
R7A2020_24475,R7A2020_24475,0,4974095,4975822,-1,87,0.00408163265306122,1728,6,hypothetical protein
R7A2020_24720,R7A2020_24720,0,5022718,5023662,-1,59,0.00373134328358209,945,3,protoheme IX farnesyltransferase
R7A2020_25235,R7A2020_25235,0,5119601,5120191,-1,2,0.00397614314115308,591,2,TetR/AcrR family transcriptional regulator
R7A2020_25320,R7A2020_25320,0,5140741,5141541,1,21,0.00440528634361234,801,3,acyltransferase
R7A2020_25380,R7A2020_25380,0,5152700,5153296,-1,46,0.00392927308447937,597,2,hypothetical protein
R7A2020_25805,R7A2020_25805,0,5251968,5252810,-1,35,0.00418410041841004,843,3,carbohydrate ABC transporter permease
R7A2020_26560,R7A2020_26560,0,5410091,5410990,-1,44,0.00392156862745098,900,3,N-acetyltransferase
R7A2020_27530,R7A2020_27530,0,5623969,5624229,1,1,0.0045045045045045,261,1,DUF768 domain-containing protein
R7A2020_28115,R7A2020_28115,0,5752668,5752937,-1,3,0.00434782608695652,270,1,hypothetical protein
R7A2020_28470,R7A2020_28470,0,5838108,5838776,-1,61,0.00350877192982456,669,2,isoprenylcysteine carboxylmethyltransferase family protein
R7A2020_28495,R7A2020_28495,0,5841964,5842935,-1,12,0.00362756952841596,972,3,type II secretion system F family protein
R7A2020_28535,R7A2020_28535,0,5849925,5850476,1,7,0.00425531914893617,552,2,pilus assembly protein
R7A2020_31095,hemA,0,6427215,6428492,1,25,0.00367647058823529,1278,4,5-aminolevulinate synthase
